    Customer ID,Age,,Income,Household Size,,,Store ID,Order ID,Total Bill,,,,Date,,,Distance to Store,City Population,City GDP,Order Frequency,Average Monthly Sales
832197,55,,23785,4,,,304,27722188,292.21,,,,05-02-2024,,,8,1343000,1.5,3,96535
890204,28,,65438,6,,,266,2069022,379.35,,,,13-06-2024,,,3.6,2716000,0.4,6,77583
172753,19,,102269,3,,,82,40335308,230.37,,,,14-02-2024,,,24.6,2716000,0.4,1,65356
368132,63,,20047,1,,,472,47829983,423.28,,,,28-05-2024,,,7.4,950000,0.8,1,184768
835760,18,,99675,5,,,186,91344637,48.13,,,,28-11-2024,,,37.7,2716000,0.8,10,189994
236687,39,,26810,3,,,156,78945660,400.89,,,,23-07-2024,,,18.6,2325500,0.5,9,55124
914425,50,,148998,5,,,212,65982123,75.59,,,,05-04-2024,,,1.9,1547000,0.8,2,95654
176386,50,,124923,1,,,113,35139887,154.85,,,,23-12-2024,,,5.6,1680000,1.1,2,100921
732101,60,,112094,6,,,441,81792665,86.11,,,,23-04-2024,,,8.4,2716000,0.7,6,51028
171358,32,,94579,3,,,34,23221746,66.21,,,,05-04-2024,,,29.8,950000,0.8,8,164157
317277,53,,92336,3,,,331,48268147,464.96,,,,31-03-2024,,,37.7,3971000,0.7,1,190737
134606,28,,124129,5,,,425,15691228,237.18,,,,06-10-2024,,,20.7,1547000,0.4,8,114729
897531,46,,139217,1,,,217,57808551,113.63,,,,27-07-2024,,,12,1547000,1.5,1,174401
887159,54,,133260,6,,,242,50708090,253.5,,,,29-11-2024,,,5.5,1424000,0.5,3,121616
406239,51,,120106,2,,,496,59111689,362.28,,,,27-02-2024,,,22.4,8419000,0.7,6,70702
89910,20,,120368,6,,,52,18118761,300.32,,,,26-12-2024,,,6,950000,1.1,7,80796
838725,43,,46223,4,,,49,19331673,223.75,,,,04-03-2024,,,6.8,1547000,0.4,1,156100
768547,19,,135756,3,,,301,41130061,71.57,,,,11-08-2024,,,31.9,1680000,0.4,1,190393
654605,58,,88619,2,,,198,91385919,164.53,,,,06-12-2024,,,24.9,1584000,1.5,2,176119
647167,38,,106405,3,,,221,37371613,32.38,,,,24-02-2024,,,29.5,1343000,0.8,6,176867
189299,26,,67521,2,,,423,28094755,94.92,,,,16-12-2024,,,45.6,1680000,0.6,4,54208
873409,36,,136990,6,,,81,10440695,441.62,,,,02-03-2024,,,2.2,1547000,1.1,3,160957
202284,61,,45161,5,,,205,41146956,332.71,,,,15-10-2024,,,43.3,1547000,0.6,5,161680
334571,50,,98064,1,,,408,50685791,334.49,,,,31-12-2024,,,46.5,1424000,0.4,3,108985
430601,49,,123284,6,,,193,51905679,94.44,,,,10-09-2024,,,1.7,950000,0.4,1,173230
759462,20,,103579,2,,,201,96720561,450.8,,,,27-06-2024,,,9.1,3971000,0.8,7,185159
583238,28,,122668,3,,,58,97730589,10.04,,,,11-12-2024,,,20.7,2716000,0.6,2,93956
599233,31,,32610,4,,,265,72837363,399.17,,,,23-06-2024,,,20.1,1584000,0.9,10,185321
340149,66,,141334,2,,,92,52541140,258.72,,,,19-09-2024,,,23.6,8419000,0.5,6,65739
360587,57,,52225,3,,,170,96520475,445.36,,,,02-06-2024,,,10,2716000,0.7,3,52121
367254,52,,89884,6,,,451,61863319,42.63,,,,27-02-2024,,,2.3,2325500,0.8,1,93113
295513,62,,139309,6,,,33,14460667,157.95,,,,29-10-2024,,,5.1,1584000,0.8,8,82186
745796,39,,77578,4,,,238,87543691,314.1,,,,09-04-2024,,,39.1,1343000,0.9,10,165286
928686,70,,54222,3,,,319,5585991,439.55,,,,20-11-2024,,,44.6,2325500,0.5,1,172610
687305,52,,78512,2,,,166,54127540,18.5,,,,15-10-2024,,,9.4,2325500,0.5,1,99605
676041,61,,106092,6,,,254,4383964,81.66,,,,12-05-2024,,,25,2325500,0.7,1,155457
719231,61,,139250,5,,,265,76545766,11.38,,,,27-10-2024,,,19.4,1584000,1.5,10,81546
485432,61,,124882,3,,,468,70544378,60.89,,,,19-04-2024,,,22.1,3971000,0.8,8,164113
712824,34,,26596,6,,,266,73236210,123.83,,,,16-01-2025,,,7.7,2716000,0.9,5,100270
515602,69,,74896,4,,,340,5471508,427.84,,,,22-06-2024,,,21,1343000,1.1,2,128469
68553,62,,37811,6,,,178,95057001,18.64,,,,24-12-2024,,,13,1424000,0.4,3,60984
377180,46,,85567,3,,,99,35788121,443.5,,,,16-10-2024,,,27.6,2325500,0.7,1,109903
283754,43,,120728,6,,,417,94839606,115.01,,,,18-01-2025,,,37.4,1680000,0.6,1,191117
799184,58,,104557,5,,,444,10239678,30.41,,,,08-10-2024,,,3.9,1547000,0.9,8,144527
254321,39,,99227,3,,,445,87173001,469.8,,,,18-02-2024,,,44.5,1680000,0.8,2,65307
490473,36,,35573,1,,,433,76735478,363.84,,,,30-04-2024,,,6,1680000,0.4,2,186505
442978,33,,34460,1,,,416,50672289,424,,,,09-05-2024,,,44,2325500,0.8,10,93897
399026,26,,96958,4,,,49,38622975,445.79,,,,04-06-2024,,,21.1,1584000,0.4,8,75020
127477,41,,89461,3,,,472,48033551,14.62,,,,07-08-2024,,,25.2,950000,0.4,5,128215
144490,65,,114720,3,,,162,82779763,362.6,,,,29-02-2024,,,2.2,2716000,1.5,1,179558
107827,52,,90138,1,,,138,56144594,60.42,,,,26-11-2024,,,3.1,3971000,0.8,8,123501
351243,64,,130445,4,,,14,85146341,374.11,,,,29-05-2024,,,42.5,1424000,0.8,3,114344
124893,48,,26434,6,,,26,51418018,476.29,,,,26-02-2024,,,40.3,1547000,0.7,3,166622
371333,68,,146799,3,,,488,1580848,402.4,,,,08-09-2024,,,46.3,3971000,0.8,5,91340
328578,26,,48941,3,,,240,87375391,193.75,,,,17-08-2024,,,27.2,1547000,0.4,1,93336
278399,42,,138662,4,,,499,91413121,229.65,,,,01-11-2024,,,4.6,1584000,0.7,8,156338
671763,68,,86054,4,,,42,67084176,60.23,,,,13-01-2025,,,21.1,1343000,0.8,1,63488
232056,63,,130201,2,,,212,16394573,181.94,,,,29-07-2024,,,1.3,1424000,0.7,4,133371
424584,47,,35792,3,,,252,90352074,424.81,,,,21-07-2024,,,28.2,2716000,0.7,1,193193
299386,34,,121638,5,,,389,77775655,25.65,,,,25-04-2024,,,5.2,1680000,0.6,1,191142
574260,58,,87312,3,,,382,66569521,200.75,,,,19-12-2024,,,42.1,1680000,1.1,1,112349
109762,62,,140452,5,,,35,93070934,376.08,,,,30-08-2024,,,11.2,3971000,0.6,1,65824
355154,59,,28553,3,,,395,72945351,54.9,,,,13-06-2024,,,45.5,950000,0.5,8,198794
950136,50,,132696,3,,,78,38668096,99.6,,,,14-11-2024,,,22,1680000,1.1,1,90808
656961,33,,147814,4,,,222,18786030,313.63,,,,19-07-2024,,,9.7,8419000,0.7,3,140620
92556,49,,96286,3,,,178,14412486,73.23,,,,23-01-2025,,,47.9,1680000,1.5,1,103212
969122,65,,92850,5,,,205,68721193,412.75,,,,11-07-2024,,,6.9,950000,0.9,3,176240
713063,19,,96479,1,,,173,28366939,366.88,,,,29-09-2024,,,44.2,1680000,0.8,2,164462
60937,64,,117244,3,,,316,6774792,439.91,,,,02-12-2024,,,1.5,950000,0.7,1,115725
463801,66,,117755,3,,,163,86223865,269.61,,,,30-12-2024,,,2.2,2325500,0.7,2,191318
864608,20,,107414,1,,,286,52023312,146.92,,,,21-09-2024,,,2.2,3971000,0.8,8,98922
926488,62,,147472,5,,,457,93530774,12.15,,,,22-02-2024,,,5.3,2325500,0.8,1,180563
377323,31,,110395,5,,,414,80254561,89.24,,,,14-08-2024,,,39.3,3971000,0.8,4,63168
163842,47,,62370,3,,,484,66212304,462.69,,,,19-09-2024,,,15.1,1424000,0.7,8,54692
580833,53,,30947,3,,,177,2575580,179.46,,,,01-05-2024,,,48.5,1343000,1.1,9,60976
562398,27,,146140,6,,,476,97822220,297.38,,,,23-03-2024,,,3.8,1343000,0.5,6,104880
177813,52,,115356,2,,,469,92256957,497.37,,,,03-08-2024,,,29.2,8419000,0.7,1,173579
902709,41,,83830,6,,,20,23251318,42.06,,,,02-10-2024,,,3,2325500,0.6,9,139727
206463,69,,91419,5,,,268,44384042,332.92,,,,23-09-2024,,,8.4,1584000,1.1,3,108780
632355,52,,131853,3,,,436,65639482,274.5,,,,09-12-2024,,,22.3,2716000,0.9,1,187546
436084,35,,60795,2,,,41,77044,129.16,,,,21-02-2024,,,4.4,950000,0.7,3,96412
107255,59,,129008,2,,,126,5855912,376.8,,,,11-12-2024,,,46.4,1343000,1.1,8,96575
811650,25,,138058,5,,,464,53097024,158.05,,,,26-09-2024,,,1.6,1424000,0.7,1,182950
52894,21,,87987,1,,,232,80188657,83.28,,,,27-10-2024,,,40.8,2325500,1.5,2,66076
54798,69,,131902,1,,,171,7593533,349.47,,,,13-06-2024,,,4.5,3971000,0.7,3,163818
143702,68,,82493,6,,,400,74458146,458.86,,,,16-04-2024,,,47.6,950000,0.7,7,157936
949735,40,,42348,6,,,168,2443737,106,,,,14-11-2024,,,8.6,1680000,1.1,7,64183
775597,28,,61891,4,,,358,95371605,166.37,,,,17-09-2024,,,3.9,950000,1.1,2,81564
455614,70,,93450,6,,,259,9255115,59.82,,,,07-03-2024,,,5.4,2716000,0.8,3,198427
850455,50,,20985,5,,,87,137303,320.59,,,,01-07-2024,,,7.4,1680000,0.5,2,57982
537250,46,,69583,2,,,169,18303450,471.13,,,,11-03-2024,,,31.2,1584000,0.8,1,72838
742429,70,,92548,4,,,205,92669761,91.83,,,,30-09-2024,,,37.3,2716000,0.5,5,98046
559641,67,,90790,4,,,163,76046499,162.11,,,,07-07-2024,,,47.4,1343000,0.8,1,116345
274985,20,,55998,3,,,148,95787889,218.79,,,,25-08-2024,,,2.4,1680000,0.5,3,120434
208681,28,,106198,2,,,184,59328294,114.97,,,,01-09-2024,,,1.5,2716000,0.9,9,113324
681170,19,,99809,1,,,285,15951275,400.31,,,,27-09-2024,,,9.8,950000,0.6,3,153728
600358,31,,90153,5,,,55,11253711,41.26,,,,03-03-2024,,,39.6,1547000,1.1,10,150548
258980,62,,94698,1,,,41,72914604,259.43,,,,27-08-2024,,,42.2,2716000,0.8,4,187950
881784,69,,139960,4,,,231,62528528,25.94,,,,02-09-2024,,,12.3,1343000,0.6,4,121905
818559,36,,67137,4,,,407,88217817,174.95,,,,05-11-2024,,,5.1,2716000,0.7,3,169955
426706,48,,79595,5,,,110,2929528,318.51,,,,06-12-2024,,,38.8,1424000,0.6,3,135273
239079,64,,108346,2,,,27,98574307,45.02,,,,29-03-2024,,,6.8,1680000,0.8,3,179931
759492,47,,71935,4,,,472,36933369,299.38,,,,31-07-2024,,,2.3,1547000,0.8,5,158835
990997,62,,40683,5,,,63,58143431,431.5,,,,22-09-2024,,,5.5,1584000,0.8,7,189261
541951,57,,85995,5,,,12,77320203,440.27,,,,07-04-2024,,,8.7,950000,0.6,1,99066
525661,45,,105141,6,,,101,97657597,56.72,,,,26-01-2025,,,6.6,8419000,0.8,9,106390
576295,31,,53336,2,,,345,45711186,145.93,,,,13-09-2024,,,8,1584000,0.8,3,148880
612057,52,,104999,1,,,215,62455051,281.57,,,,25-05-2024,,,7.5,1680000,0.9,1,73654
162402,28,,44819,1,,,73,97599744,58.42,,,,10-12-2024,,,1,1680000,1.1,2,67330
534857,55,,80030,6,,,144,33473862,159.79,,,,21-01-2025,,,6.5,3971000,0.6,6,191476
411680,50,,119555,2,,,418,14157020,77.99,,,,30-05-2024,,,24.6,8419000,0.8,7,84900
212076,55,,93958,6,,,467,68251114,67.89,,,,26-12-2024,,,12.5,2716000,0.5,2,51961
394860,21,,49636,5,,,433,15001374,392.59,,,,27-07-2024,,,8.9,1584000,0.4,2,66220
864777,41,,44288,5,,,268,26271122,81.73,,,,06-09-2024,,,47.6,2325500,0.8,4,191247
133124,54,,126228,5,,,189,97142211,57.54,,,,08-06-2024,,,9.9,2716000,0.4,1,52412
424622,19,,30767,5,,,285,9451973,85.92,,,,03-02-2024,,,8.9,8419000,1.5,3,198332
232315,37,,111593,6,,,89,70475445,87.04,,,,16-07-2024,,,1.4,1547000,0.8,2,171160
899103,70,,142311,4,,,286,30631707,311.98,,,,17-04-2024,,,5.8,2716000,0.6,3,53150
355988,57,,62380,3,,,118,31971782,421.74,,,,18-06-2024,,,10.5,3971000,0.6,5,155768
107381,40,,123998,3,,,495,393114,118.72,,,,05-04-2024,,,13.6,3971000,0.7,2,84594
380316,65,,147137,4,,,219,28423820,348.37,,,,16-11-2024,,,24,1343000,0.9,7,167245
101793,46,,54284,3,,,300,39477404,261.67,,,,02-12-2024,,,11.2,1547000,1.5,2,80696
620072,51,,109126,5,,,168,87336625,340.02,,,,02-03-2024,,,2,1343000,0.8,2,171124
92961,62,,112306,2,,,395,90356708,179.85,,,,19-05-2024,,,28.5,1547000,0.7,1,138869
72679,50,,86105,5,,,393,29450268,475.52,,,,15-05-2024,,,9.9,1343000,0.8,1,198319
586432,52,,62642,3,,,486,96467596,393,,,,22-05-2024,,,3.4,1584000,1.5,8,74184
275050,18,,61481,1,,,180,78876705,28.05,,,,13-09-2024,,,7.3,1343000,0.7,3,153325
206198,67,,95680,5,,,34,80296041,487.87,,,,04-04-2024,,,27.3,1584000,0.7,1,180682
272106,20,,100051,5,,,373,25221108,343.86,,,,20-02-2024,,,8.1,950000,1.1,8,176017
886999,28,,63884,6,,,459,40730195,27.71,,,,15-07-2024,,,19,8419000,0.6,5,56822
367793,66,,109846,3,,,227,69355609,116.56,,,,21-06-2024,,,29.1,1680000,0.6,2,101670
406458,68,,59292,1,,,495,87141253,182.44,,,,03-07-2024,,,4.5,2716000,0.8,2,142208
605385,30,,45179,6,,,308,33514641,286.91,,,,28-03-2024,,,24.2,2325500,1.1,10,139028
30895,30,,92419,5,,,314,85251312,483.52,,,,22-11-2024,,,3,1584000,0.7,2,138452
11333,59,,115196,3,,,319,32948958,485.41,,,,11-05-2024,,,4.6,1680000,0.8,2,176596
850687,68,,143816,5,,,240,52372084,210.96,,,,21-03-2024,,,9.3,1584000,0.7,3,167502
596280,28,,20425,4,,,356,18146885,227.34,,,,20-07-2024,,,42.4,8419000,0.8,1,133733
98444,56,,20761,5,,,425,42866779,424.72,,,,26-01-2025,,,33.6,3971000,0.5,3,157025
392790,47,,123551,3,,,472,26043560,425.68,,,,19-12-2024,,,1.2,1547000,0.6,2,58877
553643,52,,42950,5,,,215,22717134,123.34,,,,25-05-2024,,,7.6,1547000,0.8,1,118710
950315,56,,75541,1,,,321,35578907,133.6,,,,07-02-2024,,,2.3,950000,0.6,8,66442
216907,25,,85473,1,,,284,12583724,24.59,,,,28-12-2024,,,9.2,8419000,0.4,1,167140
538615,54,,89125,3,,,94,69544660,451.69,,,,02-03-2024,,,2,1424000,1.1,3,157711
125213,70,,83852,3,,,90,28034085,461.93,,,,13-02-2024,,,6.5,3971000,0.7,1,115449
751925,19,,122247,4,,,87,14856896,36.84,,,,27-12-2024,,,33.8,8419000,1.5,1,152484
996040,30,,88938,6,,,53,6207153,337.74,,,,25-07-2024,,,8.9,2716000,0.8,3,148095
958032,64,,82578,5,,,27,34511501,58.64,,,,27-05-2024,,,2.4,3971000,0.5,1,82275
751805,49,,25925,3,,,94,6525975,330.15,,,,19-01-2025,,,44.1,1680000,0.7,2,125950
544028,68,,110330,1,,,223,81096515,275.48,,,,27-02-2024,,,1.5,1584000,1.1,6,165189
620751,35,,99935,4,,,487,99554099,64.41,,,,26-01-2025,,,1.4,1343000,0.7,6,138200
369072,26,,80742,6,,,55,15430239,41.79,,,,09-05-2024,,,8.4,8419000,0.8,2,160804
570240,40,,95314,4,,,223,23660731,335.22,,,,01-05-2024,,,7.1,1424000,0.7,1,75414
668772,26,,100014,4,,,205,36426513,300.69,,,,01-05-2024,,,9.8,1680000,1.1,6,184104
205789,29,,136228,3,,,126,36167872,63.5,,,,13-02-2024,,,9,2325500,1.1,3,106867
421317,37,,55387,5,,,4,42869444,254.19,,,,29-09-2024,,,43.9,1680000,0.7,2,138193
523046,47,,117179,4,,,413,37186033,403.12,,,,30-10-2024,,,10.3,1680000,1.1,7,61892
871393,53,,119074,1,,,295,47841741,398.41,,,,27-04-2024,,,29.6,8419000,1.5,2,114375
907034,25,,112249,3,,,158,25629618,79.03,,,,29-10-2024,,,18.5,1424000,1.5,2,105464
464227,22,,90347,2,,,441,59390305,237.98,,,,09-08-2024,,,31,2325500,0.7,10,73010
545856,33,,20180,4,,,477,8015998,433.51,,,,19-05-2024,,,7.6,1343000,0.7,2,142649
273717,47,,110290,3,,,271,92498027,478.44,,,,07-04-2024,,,7.1,1584000,0.8,5,131378
255652,41,,105642,4,,,327,83178162,261.82,,,,10-07-2024,,,16.5,950000,1.1,7,58695
670192,50,,127569,5,,,262,47073331,330.97,,,,18-10-2024,,,9.8,8419000,0.5,3,58818
464113,31,,146731,2,,,144,43414946,468.13,,,,25-03-2024,,,14.1,1343000,1.1,2,167257
997913,40,,98515,5,,,170,88214021,298.27,,,,22-10-2024,,,7.6,2716000,0.6,7,54294
287945,50,,142586,2,,,309,47782642,450.45,,,,10-03-2024,,,11,1584000,0.5,7,130356
889429,39,,23772,5,,,450,55484272,485.34,,,,23-06-2024,,,24.9,1424000,0.5,1,106468
401897,32,,108305,4,,,44,33606368,65.42,,,,05-11-2024,,,8.2,1343000,1.1,4,173361
74427,27,,62238,5,,,479,10242923,181.07,,,,22-09-2024,,,4.3,3971000,0.5,1,62651
108706,57,,39279,3,,,70,17291918,109.93,,,,11-12-2024,,,14.1,3971000,0.5,1,180916
247164,42,,38770,2,,,46,20422190,477,,,,03-06-2024,,,3.5,950000,0.8,6,174934
821465,61,,139538,4,,,110,3711836,345.21,,,,22-09-2024,,,49,1584000,0.9,3,81600
475962,58,,80633,3,,,96,86598497,459.6,,,,02-03-2024,,,9.7,1343000,0.6,1,157294
44941,39,,98290,2,,,17,35149019,131.96,,,,05-12-2024,,,43.7,2716000,0.9,3,154098
400648,52,,140563,1,,,11,29314442,354.54,,,,15-12-2024,,,2.6,1680000,0.8,9,74368
922309,52,,75841,1,,,66,90222871,426.07,,,,07-11-2024,,,18,1584000,1.5,5,193479
562062,47,,99776,1,,,369,51923940,19.23,,,,07-04-2024,,,7.6,2325500,0.8,2,58659
117890,18,,93602,5,,,109,66885381,33.08,,,,07-03-2024,,,47.9,1424000,0.9,3,127224
883710,63,,149753,5,,,2,84799505,154.91,,,,07-01-2025,,,9.9,3971000,0.7,2,162950
759256,49,,92131,2,,,439,60223147,338.57,,,,27-03-2024,,,31.4,8419000,0.7,4,101604
276566,58,,115193,6,,,282,62234523,323.21,,,,02-12-2024,,,31.7,1547000,0.7,3,79358
267451,66,,55751,3,,,410,55783545,322.87,,,,28-05-2024,,,48,1547000,0.8,6,192273
569614,27,,63790,4,,,395,73522614,208.42,,,,18-01-2025,,,32.2,2325500,0.7,3,114311
666986,18,,142183,3,,,54,97582922,102.68,,,,20-12-2024,,,41.2,1584000,0.9,4,168862
915178,25,,93713,5,,,167,39769141,279.87,,,,03-12-2024,,,14.7,1343000,0.4,9,68022
889250,38,,146381,2,,,95,66587091,299.62,,,,15-10-2024,,,15.3,1343000,0.6,3,69312
241994,61,,86661,6,,,139,93441814,302.19,,,,24-03-2024,,,3.1,1547000,0.7,9,115298
599407,66,,146885,1,,,259,46479770,160.78,,,,18-11-2024,,,31.6,2325500,0.8,2,181986
261191,26,,50427,4,,,387,29808825,378.22,,,,16-07-2024,,,23.3,950000,0.8,10,144681
473798,28,,109134,5,,,417,86149035,293.51,,,,30-12-2024,,,1.3,3971000,0.6,7,190314
694839,59,,145368,3,,,325,34628863,259.09,,,,02-05-2024,,,5.6,8419000,1.1,8,122191
321249,18,,125143,2,,,321,52441506,485.51,,,,05-06-2024,,,15.4,1680000,0.7,3,107954
941685,27,,132292,3,,,26,70499860,10.2,,,,05-01-2025,,,6.3,1547000,0.7,2,164867
333780,34,,87763,4,,,158,69006698,296.68,,,,27-05-2024,,,33.6,1680000,0.6,8,151082
780644,54,,80495,2,,,479,26002178,382.9,,,,16-08-2024,,,35.8,1547000,0.7,8,161563
2829,48,,82545,1,,,302,9729701,256.56,,,,05-04-2024,,,5.8,2716000,0.7,2,114923
505310,31,,123548,5,,,147,5859649,255.52,,,,31-12-2024,,,37.1,3971000,0.9,4,132222
568447,18,,74880,4,,,447,77617016,277.6,,,,14-09-2024,,,9.2,2325500,0.4,3,186508
776925,38,,83325,3,,,373,10658012,126.65,,,,26-09-2024,,,2.9,1547000,1.5,3,110961
962902,29,,81002,3,,,251,29431505,251.02,,,,22-10-2024,,,9.8,1584000,0.8,2,109994
774774,31,,139263,5,,,279,72264293,13.37,,,,26-05-2024,,,7.1,1680000,0.8,9,92850
832643,64,,87993,5,,,81,775431,262.12,,,,13-01-2025,,,8.3,1424000,0.6,1,139692
545637,53,,67107,5,,,77,69885764,155.7,,,,05-04-2024,,,5.6,3971000,1.1,10,195747
691167,27,,121423,3,,,306,98710116,374.33,,,,28-08-2024,,,15.2,8419000,1.5,8,193208
794711,27,,91749,3,,,460,35072337,204.77,,,,12-06-2024,,,7.7,950000,0.8,8,62955
852619,47,,108973,2,,,353,37488214,144.33,,,,18-02-2024,,,47,1343000,0.9,3,128519
780650,24,,127788,6,,,237,10449384,84.21,,,,21-11-2024,,,15.8,950000,0.4,2,75795
598990,69,,84208,1,,,339,14842870,490.15,,,,03-01-2025,,,30.2,1584000,1.5,2,196379
165110,60,,82786,6,,,157,46750436,171.25,,,,29-05-2024,,,9.9,1584000,1.1,1,140238
387146,50,,111502,3,,,142,10144444,347.48,,,,01-11-2024,,,4.5,1584000,0.7,2,191769
562530,56,,105363,2,,,81,30814129,208.2,,,,15-10-2024,,,2.3,1680000,0.5,2,124972
340971,64,,51905,3,,,441,17356617,306.85,,,,15-12-2024,,,2.4,3971000,1.5,5,155121
3557,67,,148662,1,,,339,33654585,371.13,,,,20-08-2024,,,30.7,2325500,0.9,1,105775
526411,51,,102507,5,,,401,13120920,384.5,,,,15-11-2024,,,10,1547000,0.9,3,94137
701295,26,,28734,1,,,468,71482022,20.8,,,,27-01-2025,,,14.6,1680000,1.1,9,170838
147320,27,,114692,4,,,145,44398495,251.4,,,,11-03-2024,,,35.5,1424000,0.7,3,67403
698063,56,,102735,2,,,339,60659600,438.75,,,,27-09-2024,,,17.9,2716000,0.6,6,100293
540246,45,,137401,6,,,161,88116023,71.81,,,,28-01-2025,,,37.5,950000,0.7,3,196636
120254,48,,128524,2,,,491,23116580,286.15,,,,29-09-2024,,,1.5,2325500,1.5,8,56639
375414,47,,66017,6,,,213,61003576,443.64,,,,24-11-2024,,,7.1,950000,0.7,6,160002
40166,46,,138529,5,,,22,10521735,171.85,,,,10-12-2024,,,9.9,2716000,1.5,3,53316
804913,23,,57553,3,,,385,68842902,352.52,,,,09-03-2024,,,5.2,2716000,0.8,2,146697
955817,19,,42794,3,,,42,31706108,427.71,,,,18-01-2025,,,36.9,1584000,1.1,1,97167
268823,60,,106415,2,,,483,3069450,79.86,,,,02-11-2024,,,42.5,950000,0.4,3,103645
849474,26,,147095,3,,,427,97403876,347.17,,,,11-07-2024,,,3.1,1343000,1.5,1,192974
815437,40,,36084,3,,,314,95772798,195.32,,,,19-08-2024,,,4.4,2325500,0.5,4,113584
496524,24,,88444,5,,,317,21644133,371.62,,,,10-02-2024,,,19.1,1547000,0.5,1,84797
888283,51,,128996,1,,,315,40568564,119.92,,,,18-10-2024,,,27.4,2716000,0.9,9,90035
388239,41,,106343,2,,,13,64681972,390.87,,,,04-04-2024,,,3.2,1680000,0.8,4,92405
406774,29,,62140,3,,,233,65782609,73.81,,,,10-09-2024,,,1.5,2716000,1.1,10,59630
190216,35,,146526,4,,,84,63507999,18.92,,,,30-07-2024,,,1.5,1680000,0.6,7,88968
831179,36,,140000,2,,,109,33265906,175.04,,,,26-11-2024,,,2.7,1547000,1.1,3,81824
637734,41,,112988,5,,,170,8101662,344.38,,,,05-06-2024,,,40.2,3971000,0.7,1,53618
263914,31,,64470,2,,,395,66270792,203.05,,,,05-05-2024,,,50,3971000,0.9,2,191210
302419,70,,80441,3,,,239,56809897,36.23,,,,14-01-2025,,,8.7,1584000,1.5,2,157735
188055,70,,96335,2,,,450,84252526,290.11,,,,18-03-2024,,,43.7,1547000,1.5,6,96415
830461,63,,91035,3,,,170,8104330,179.77,,,,10-09-2024,,,36.5,1343000,0.7,1,154029
907219,67,,105528,2,,,195,76424972,134.12,,,,28-01-2025,,,48.4,8419000,0.7,2,139259
617363,56,,94405,6,,,333,31638538,488.75,,,,25-05-2024,,,18.3,3971000,1.5,3,101060
959023,20,,97666,6,,,117,53921886,11.4,,,,30-04-2024,,,3.5,1424000,0.8,10,54035
826947,46,,26300,3,,,123,2501134,71.25,,,,03-08-2024,,,8,2325500,0.5,2,107963
743720,60,,144315,1,,,187,54911026,319.89,,,,27-06-2024,,,7.8,1547000,0.7,3,86689
14022,70,,120857,3,,,402,56307976,177.87,,,,14-11-2024,,,22.8,1424000,1.5,1,87693
254125,44,,142667,3,,,289,42854038,42.82,,,,10-03-2024,,,7.8,1343000,1.1,3,126726
78352,61,,115361,3,,,422,97084267,277,,,,28-12-2024,,,1.7,2716000,1.1,1,126500
587401,21,,22769,3,,,382,92134617,491.24,,,,12-10-2024,,,3.5,2716000,0.9,3,72688
387633,52,,55768,4,,,393,86701629,426.26,,,,12-05-2024,,,6.8,1424000,0.7,4,154292
301234,55,,89424,3,,,471,65892172,311.39,,,,11-07-2024,,,25.1,3971000,0.9,2,122125
998489,45,,97010,5,,,214,83746910,78.66,,,,15-07-2024,,,7.2,1680000,0.5,2,165299
352529,54,,105095,3,,,159,95715377,35.82,,,,04-10-2024,,,4.9,8419000,0.7,3,145397
450660,24,,107460,3,,,260,59175425,122.25,,,,29-05-2024,,,20.5,3971000,0.7,4,62097
69204,60,,91434,3,,,1,72679827,54.44,,,,31-01-2025,,,5.5,1547000,0.7,3,96917
608058,19,,87437,1,,,148,61656131,51.24,,,,25-09-2024,,,28,2716000,0.6,2,196645
405416,51,,95676,5,,,204,1998688,191.45,,,,07-04-2024,,,28.6,1424000,0.8,3,114751
42794,41,,130413,5,,,475,26562262,198.98,,,,17-10-2024,,,3.2,3971000,0.6,8,99385
642239,51,,54374,4,,,265,33527802,73.2,,,,05-12-2024,,,7.6,2325500,0.6,1,88825
954388,65,,40104,3,,,358,1169666,431.9,,,,22-06-2024,,,8.5,1547000,0.7,1,61796
204895,63,,122374,3,,,98,14054120,132.43,,,,02-01-2025,,,23.4,2325500,0.8,5,143522
102355,50,,148847,2,,,328,28087842,398.31,,,,08-06-2024,,,3.4,1680000,0.8,5,96549
619368,65,,86681,3,,,359,37589959,97.46,,,,05-05-2024,,,39.3,950000,0.4,7,75418
682872,48,,50282,3,,,459,16151739,87.06,,,,18-09-2024,,,31.1,1680000,0.4,2,96328
832736,26,,107806,3,,,33,96565616,221.19,,,,20-02-2024,,,30,2325500,0.8,7,53246
477773,66,,81836,3,,,247,72394345,389.43,,,,15-06-2024,,,47.7,1584000,1.5,4,76107
435005,34,,49811,1,,,205,95299913,24.33,,,,17-04-2024,,,6.7,950000,1.1,2,194034
543272,34,,120798,5,,,100,51977190,463.8,,,,23-03-2024,,,43.2,2716000,1.5,10,187751
764327,27,,91288,4,,,306,75213641,55.34,,,,14-12-2024,,,49.2,950000,0.7,3,79537
204905,18,,137758,4,,,425,58854188,182.65,,,,05-06-2024,,,5.9,8419000,0.9,2,127452
192288,23,,112848,4,,,337,61698827,187.29,,,,03-01-2025,,,4.8,2716000,1.1,9,193729
462242,21,,128245,6,,,341,3036189,350.2,,,,06-04-2024,,,34,1680000,0.7,8,149718
